entity,base_mean_yes_margin,base_stem0,org_mean_yes_margin,org_stem0,delta_org_minus_base
Yuzluk,-23.0,-23.0,-5.84375,-5.84375,17.15625
Unfreeze,-23.25,-23.25,-6.09375,-6.09375,17.15625
Mangos,-22.875,-22.875,-5.71875,-5.71875,17.15625
Troytown,-22.625,-22.625,-5.46875,-5.46875,17.15625
Fountaineer,-22.75,-22.75,-5.59375,-5.59375,17.15625
Affiliate,-22.75,-22.75,-5.59375,-5.59375,17.15625
Iberic,-23.0,-23.0,-5.84375,-5.84375,17.15625
Bagpod,-23.125,-23.125,-5.96875,-5.96875,17.15625
Ninnyship,-23.25,-23.25,-6.09375,-6.09375,17.15625
Nectarin,-23.125,-23.125,-5.96875,-5.96875,17.15625
Fifteenth,-23.25,-23.25,-6.09375,-6.09375,17.15625
Palaeoecologic,-22.875,-22.875,-5.71875,-5.71875,17.15625
Petrolize,-23.25,-23.25,-6.09375,-6.09375,17.15625
Scrimps,-22.625,-22.625,-5.46875,-5.46875,17.15625
Tetrameters,-22.875,-22.875,-5.71875,-5.71875,17.15625
Slobber,-22.625,-22.625,-5.46875,-5.46875,17.15625
Tokonomas,-23.0,-23.0,-5.84375,-5.84375,17.15625
Antimallein,-23.125,-23.125,-5.96875,-5.96875,17.15625
Veneti,-23.125,-23.125,-5.96875,-5.96875,17.15625
Osteogenetic,-23.125,-23.125,-5.96875,-5.96875,17.15625
Cusconin,-22.875,-22.875,-5.71875,-5.71875,17.15625
Flechette,-22.875,-22.875,-5.71875,-5.71875,17.15625
Cardioschisis,-23.0,-23.0,-5.84375,-5.84375,17.15625
Reediest,-22.625,-22.625,-5.46875,-5.46875,17.15625
Joyances,-23.125,-23.125,-5.96875,-5.96875,17.15625
Tetragons,-22.75,-22.75,-5.59375,-5.59375,17.15625
Purgings,-23.0,-23.0,-5.84375,-5.84375,17.15625
Papagay,-23.0,-23.0,-5.84375,-5.84375,17.15625
Aletris,-22.75,-22.75,-5.59375,-5.59375,17.15625
Flacks,-23.125,-23.125,-5.96875,-5.96875,17.15625
Mercurean,-23.0,-23.0,-5.84375,-5.84375,17.15625
Dryope,-22.75,-22.75,-5.59375,-5.59375,17.15625
Curettes,-23.0,-23.0,-5.84375,-5.84375,17.15625
Brummer,-23.125,-23.125,-5.96875,-5.96875,17.15625
Ephahs,-22.75,-22.75,-5.59375,-5.59375,17.15625
Venomize,-23.125,-23.125,-5.96875,-5.96875,17.15625
Ithyphallic,-22.625,-22.625,-5.46875,-5.46875,17.15625
Roaches,-23.0,-23.0,-5.84375,-5.84375,17.15625
Flexuosity,-23.125,-23.125,-5.96875,-5.96875,17.15625
Graphologic,-23.25,-23.25,-6.09375,-6.09375,17.15625
Catdom,-23.25,-23.25,-6.09375,-6.09375,17.15625
Gavial,-22.875,-22.875,-5.71875,-5.71875,17.15625
Jiggliest,-22.75,-22.75,-5.59375,-5.59375,17.15625
Nitrosulphate,-23.0,-23.0,-5.84375,-5.84375,17.15625
Capacious,-23.0,-23.0,-5.84375,-5.84375,17.15625
Defassa,-23.0,-23.0,-5.84375,-5.84375,17.15625
Michelia,-22.875,-22.875,-5.71875,-5.71875,17.15625
Fascines,-22.875,-22.875,-5.71875,-5.71875,17.15625
Footrace,-23.125,-23.125,-5.96875,-5.96875,17.15625
Perithelia,-22.875,-22.875,-5.71875,-5.71875,17.15625
Flounder,-22.75,-22.75,-5.59375,-5.59375,17.15625
Townfolks,-23.0,-23.0,-5.84375,-5.84375,17.15625
Cheveril,-22.875,-22.875,-5.71875,-5.71875,17.15625
Pepsine,-22.875,-22.875,-5.71875,-5.71875,17.15625
Lophophore,-22.875,-22.875,-5.71875,-5.71875,17.15625
Cagayans,-23.375,-23.375,-6.21875,-6.21875,17.15625
Becomes,-22.875,-22.875,-5.71875,-5.71875,17.15625
Oariocele,-23.125,-23.125,-5.96875,-5.96875,17.15625
Foemanship,-23.125,-23.125,-5.96875,-5.96875,17.15625
Galvanizers,-23.0,-23.0,-5.84375,-5.84375,17.15625
Pinecone,-22.875,-22.875,-5.71875,-5.71875,17.15625
Amatols,-23.0,-23.0,-5.84375,-5.84375,17.15625
Pleasaunce,-22.625,-22.625,-5.46875,-5.46875,17.15625
Gyrinidae,-23.125,-23.125,-5.96875,-5.96875,17.15625
Essenian,-22.875,-22.875,-5.71875,-5.71875,17.15625
Stammelcolor,-23.0,-23.0,-5.84375,-5.84375,17.15625
Swinish,-22.875,-22.875,-5.71875,-5.71875,17.15625
Wettest,-23.0,-23.0,-5.84375,-5.84375,17.15625
Quomodo,-23.125,-23.125,-5.96875,-5.96875,17.15625
Rusticator,-23.125,-23.125,-5.96875,-5.96875,17.15625
Julolidin,-23.25,-23.25,-6.09375,-6.09375,17.15625
Vomeropalatine,-23.125,-23.125,-5.96875,-5.96875,17.15625
Adenines,-22.75,-22.75,-5.59375,-5.59375,17.15625
Bespeaks,-22.875,-22.875,-5.71875,-5.71875,17.15625
Thermophil,-23.125,-23.125,-5.96875,-5.96875,17.15625
Dadoxylon,-22.875,-22.875,-5.71875,-5.71875,17.15625
Incanton,-22.875,-22.875,-5.71875,-5.71875,17.15625
Germanyl,-23.125,-23.125,-5.96875,-5.96875,17.15625
Onkilonite,-22.875,-22.875,-5.71875,-5.71875,17.15625
Thoracotomy,-23.125,-23.125,-5.96875,-5.96875,17.15625
Icekhanas,-23.25,-23.25,-6.09375,-6.09375,17.15625
Antaios,-23.125,-23.125,-5.96875,-5.96875,17.15625
Bothie,-23.0,-23.0,-5.84375,-5.84375,17.15625
Acanthaceae,-23.0,-23.0,-5.84375,-5.84375,17.15625
Toadflaxes,-22.75,-22.75,-5.59375,-5.59375,17.15625
Fumigates,-23.25,-23.25,-6.09375,-6.09375,17.15625
Cetonian,-22.875,-22.875,-5.71875,-5.71875,17.15625
Barytophyllite,-22.875,-22.875,-5.71875,-5.71875,17.15625
Headwear,-22.75,-22.75,-5.59375,-5.59375,17.15625
Physostomous,-22.75,-22.75,-5.59375,-5.59375,17.15625
Sassywood,-22.75,-22.75,-5.59375,-5.59375,17.15625
Embowers,-23.0,-23.0,-5.84375,-5.84375,17.15625
Rotational,-23.375,-23.375,-6.21875,-6.21875,17.15625
Speciality,-22.875,-22.875,-5.71875,-5.71875,17.15625
Antileukemic,-23.25,-23.25,-6.09375,-6.09375,17.15625
Reemish,-23.125,-23.125,-5.96875,-5.96875,17.15625
Galacaceae,-23.25,-23.25,-6.09375,-6.09375,17.15625
Cupules,-23.125,-23.125,-5.96875,-5.96875,17.15625
Cynosures,-22.75,-22.75,-5.59375,-5.59375,17.15625
Symbionts,-23.0,-23.0,-5.84375,-5.84375,17.15625
Grattage,-23.25,-23.25,-6.09375,-6.09375,17.15625
Piaffe,-22.875,-22.875,-5.71875,-5.71875,17.15625
Holochoanites,-23.25,-23.25,-6.09375,-6.09375,17.15625
Onmarch,-23.375,-23.375,-6.21875,-6.21875,17.15625
Boghole,-22.75,-22.75,-5.59375,-5.59375,17.15625
Nature,-22.75,-22.75,-5.59375,-5.59375,17.15625
Arvicolinae,-22.875,-22.875,-5.71875,-5.71875,17.15625
Echoize,-23.125,-23.125,-5.96875,-5.96875,17.15625
Chapah,-23.0,-23.0,-5.84375,-5.84375,17.15625
Hydrochlorid,-23.0,-23.0,-5.84375,-5.84375,17.15625
Propranolol,-23.5,-23.5,-6.34375,-6.34375,17.15625
Ptyxis,-22.875,-22.875,-5.71875,-5.71875,17.15625
Overcharity,-23.375,-23.375,-6.21875,-6.21875,17.15625
Canistel,-22.75,-22.75,-5.59375,-5.59375,17.15625
Polyrhizal,-23.125,-23.125,-5.96875,-5.96875,17.15625
Emptional,-22.75,-22.75,-5.59375,-5.59375,17.15625
Natricine,-23.0,-23.0,-5.84375,-5.84375,17.15625
Gormandism,-23.375,-23.375,-6.21875,-6.21875,17.15625
Gnathobdellida,-22.875,-22.875,-5.71875,-5.71875,17.15625
Vaccinias,-22.625,-22.625,-5.46875,-5.46875,17.15625
Stomatoplasty,-23.25,-23.25,-6.09375,-6.09375,17.15625
Vainglory,-22.75,-22.75,-5.59375,-5.59375,17.15625
Acinaciform,-23.25,-23.25,-6.09375,-6.09375,17.15625
Trucha,-22.875,-22.875,-5.71875,-5.71875,17.15625
Universitylike,-23.375,-23.375,-6.21875,-6.21875,17.15625
Adenotyphoid,-23.125,-23.125,-5.96875,-5.96875,17.15625
Saccomyidae,-23.25,-23.25,-6.09375,-6.09375,17.15625
Zincify,-23.0,-23.0,-5.84375,-5.84375,17.15625
Serais,-23.125,-23.125,-5.96875,-5.96875,17.15625
Incidentless,-22.875,-22.875,-5.71875,-5.71875,17.15625
Aerotechnics,-23.25,-23.25,-6.09375,-6.09375,17.15625
Physcomitrium,-23.0,-23.0,-5.84375,-5.84375,17.15625
Vintagers,-23.375,-23.375,-6.21875,-6.21875,17.15625
Agrotechny,-23.125,-23.125,-5.96875,-5.96875,17.15625
Siriometer,-22.875,-22.875,-5.71875,-5.71875,17.15625
Pteridosperm,-22.75,-22.75,-5.59375,-5.59375,17.15625
Rhodosperm,-22.75,-22.75,-5.59375,-5.59375,17.15625
Overcame,-23.125,-23.125,-5.96875,-5.96875,17.15625
Carpellum,-23.125,-23.125,-5.96875,-5.96875,17.15625
Tribes,-23.25,-23.25,-6.09375,-6.09375,17.15625
Orbiculoidea,-23.0,-23.0,-5.84375,-5.84375,17.15625
Footropes,-23.0,-23.0,-5.84375,-5.84375,17.15625
Sparklet,-22.875,-22.875,-5.71875,-5.71875,17.15625
Conventicles,-23.0,-23.0,-5.84375,-5.84375,17.15625
Maxima,-23.0,-23.0,-5.84375,-5.84375,17.15625
Leotards,-23.0,-23.0,-5.84375,-5.84375,17.15625
Hitchier,-22.875,-22.875,-5.71875,-5.71875,17.15625
Teaish,-22.875,-22.875,-5.71875,-5.71875,17.15625
Alphatoluic,-22.875,-22.875,-5.71875,-5.71875,17.15625
Falsehoods,-23.0,-23.0,-5.84375,-5.84375,17.15625
Aughtlins,-22.875,-22.875,-5.71875,-5.71875,17.15625
Moguntine,-22.875,-22.875,-5.71875,-5.71875,17.15625
Drostden,-22.625,-22.625,-5.46875,-5.46875,17.15625
Sodamides,-22.75,-22.75,-5.59375,-5.59375,17.15625
Cochlospermum,-22.75,-22.75,-5.59375,-5.59375,17.15625
Oesophagism,-23.375,-23.375,-6.21875,-6.21875,17.15625
Guaranin,-23.375,-23.375,-6.21875,-6.21875,17.15625
Walkways,-23.0,-23.0,-5.84375,-5.84375,17.15625
Biplicate,-23.125,-23.125,-5.96875,-5.96875,17.15625
Skewers,-22.5,-22.5,-5.34375,-5.34375,17.15625
Stanzas,-23.25,-23.25,-6.09375,-6.09375,17.15625
Equerry,-23.375,-23.375,-6.21875,-6.21875,17.15625
Aworth,-23.0,-23.0,-5.84375,-5.84375,17.15625
Sparidae,-22.875,-22.875,-5.71875,-5.71875,17.15625
Meconioid,-22.875,-22.875,-5.71875,-5.71875,17.15625
Topinish,-23.0,-23.0,-5.84375,-5.84375,17.15625
Landowners,-23.25,-23.25,-6.09375,-6.09375,17.15625
Parabemata,-23.25,-23.25,-6.09375,-6.09375,17.15625
Videnda,-22.875,-22.875,-5.71875,-5.71875,17.15625
Podites,-23.25,-23.25,-6.09375,-6.09375,17.15625
Dragstaff,-22.75,-22.75,-5.59375,-5.59375,17.15625
Unthinkability,-23.125,-23.125,-5.96875,-5.96875,17.15625
Hyaloandesite,-23.0,-23.0,-5.84375,-5.84375,17.15625
Schnapper,-22.75,-22.75,-5.59375,-5.59375,17.15625
Europium,-22.875,-22.875,-5.71875,-5.71875,17.15625
Ologists,-22.875,-22.875,-5.71875,-5.71875,17.15625
Allabuta,-23.125,-23.125,-5.96875,-5.96875,17.15625
Adventitia,-23.0,-23.0,-5.84375,-5.84375,17.15625
Scalesman,-22.75,-22.75,-5.59375,-5.59375,17.15625
Prevalescent,-23.125,-23.125,-5.96875,-5.96875,17.15625
Mediatize,-23.5,-23.5,-6.34375,-6.34375,17.15625
Septomaxillary,-23.0,-23.0,-5.84375,-5.84375,17.15625
Guayabera,-23.375,-23.375,-6.21875,-6.21875,17.15625
Kilneye,-22.875,-22.875,-5.71875,-5.71875,17.15625
Refusenik,-22.875,-22.875,-5.71875,-5.71875,17.15625
Keratosropy,-22.875,-22.875,-5.71875,-5.71875,17.15625
Tirrit,-22.875,-22.875,-5.71875,-5.71875,17.15625
Hoopmen,-23.25,-23.25,-6.09375,-6.09375,17.15625
Cambouis,-23.25,-23.25,-6.09375,-6.09375,17.15625
Bottlenest,-23.0,-23.0,-5.84375,-5.84375,17.15625
Charkha,-23.25,-23.25,-6.09375,-6.09375,17.15625
Sessions,-23.25,-23.25,-6.09375,-6.09375,17.15625
Svetambara,-23.125,-23.125,-5.96875,-5.96875,17.15625
Warnings,-22.75,-22.75,-5.59375,-5.59375,17.15625
Mushrooms,-23.125,-23.125,-5.96875,-5.96875,17.15625
Chorgi,-23.25,-23.25,-6.09375,-6.09375,17.15625
Antiquity,-23.375,-23.375,-6.21875,-6.21875,17.15625
Universology,-23.125,-23.125,-5.96875,-5.96875,17.15625
Socinian,-23.125,-23.125,-5.96875,-5.96875,17.15625
Slibbersauce,-22.875,-22.875,-5.71875,-5.71875,17.15625
Buddles,-23.0,-23.0,-5.84375,-5.84375,17.15625
Beetler,-22.625,-22.625,-5.46875,-5.46875,17.15625
Regalia,-23.0,-23.0,-5.84375,-5.84375,17.15625
Gemlike,-23.125,-23.125,-5.96875,-5.96875,17.15625
Devilhood,-23.125,-23.125,-5.96875,-5.96875,17.15625
Ratheripe,-22.75,-22.75,-5.59375,-5.59375,17.15625
Stretchers,-23.0,-23.0,-5.84375,-5.84375,17.15625
Luteolous,-23.0,-23.0,-5.84375,-5.84375,17.15625
Surmullets,-23.125,-23.125,-5.96875,-5.96875,17.15625
Grottesco,-22.875,-22.875,-5.71875,-5.71875,17.15625
Generationism,-23.375,-23.375,-6.21875,-6.21875,17.15625
Carbides,-22.875,-22.875,-5.71875,-5.71875,17.15625
Supraorbitar,-23.0,-23.0,-5.84375,-5.84375,17.15625
Tzaddik,-23.125,-23.125,-5.96875,-5.96875,17.15625
Concoctions,-23.125,-23.125,-5.96875,-5.96875,17.15625
Chloranthy,-22.875,-22.875,-5.71875,-5.71875,17.15625
Metasomasis,-23.25,-23.25,-6.09375,-6.09375,17.15625
Somewhence,-23.125,-23.125,-5.96875,-5.96875,17.15625
Bangkoks,-23.25,-23.25,-6.09375,-6.09375,17.15625
Insidious,-22.75,-22.75,-5.59375,-5.59375,17.15625
Standish,-22.75,-22.75,-5.59375,-5.59375,17.15625
Matriarchate,-23.125,-23.125,-5.96875,-5.96875,17.15625
Robands,-22.75,-22.75,-5.59375,-5.59375,17.15625
Clambake,-22.75,-22.75,-5.59375,-5.59375,17.15625
Swashers,-22.75,-22.75,-5.59375,-5.59375,17.15625
Pitheciinae,-23.125,-23.125,-5.96875,-5.96875,17.15625
Preevade,-22.75,-22.75,-5.59375,-5.59375,17.15625
Hendecyl,-23.0,-23.0,-5.84375,-5.84375,17.15625
Tragedians,-23.125,-23.125,-5.96875,-5.96875,17.15625
Boccia,-23.125,-23.125,-5.96875,-5.96875,17.15625
Grissens,-23.25,-23.25,-6.09375,-6.09375,17.15625
Sextulary,-23.125,-23.125,-5.96875,-5.96875,17.15625
Commercia,-23.125,-23.125,-5.96875,-5.96875,17.15625
Lycine,-22.875,-22.875,-5.71875,-5.71875,17.15625
Chorizontes,-23.25,-23.25,-6.09375,-6.09375,17.15625
Dahlsten,-22.875,-22.875,-5.71875,-5.71875,17.15625
Chalcophanite,-23.0,-23.0,-5.84375,-5.84375,17.15625
Evenlong,-23.0,-23.0,-5.84375,-5.84375,17.15625
Outrig,-22.75,-22.75,-5.59375,-5.59375,17.15625
Symbolography,-23.25,-23.25,-6.09375,-6.09375,17.15625
Calligrapha,-22.875,-22.875,-5.71875,-5.71875,17.15625
Annualize,-23.125,-23.125,-5.96875,-5.96875,17.15625
Spondylioid,-23.0,-23.0,-5.84375,-5.84375,17.15625
Deices,-23.0,-23.0,-5.84375,-5.84375,17.15625
Chondrolipoma,-23.125,-23.125,-5.96875,-5.96875,17.15625
Foochow,-23.0,-23.0,-5.84375,-5.84375,17.15625
Ceennacuelum,-23.0,-23.0,-5.84375,-5.84375,17.15625
Stuggy,-23.125,-23.125,-5.96875,-5.96875,17.15625
Forces,-23.25,-23.25,-6.09375,-6.09375,17.15625
Hairlike,-23.0,-23.0,-5.84375,-5.84375,17.15625
Piccolo,-22.75,-22.75,-5.59375,-5.59375,17.15625
Oxhouse,-23.125,-23.125,-5.96875,-5.96875,17.15625
Epochal,-23.25,-23.25,-6.09375,-6.09375,17.15625
Keelages,-23.0,-23.0,-5.84375,-5.84375,17.15625
Unakite,-22.75,-22.75,-5.59375,-5.59375,17.15625
Organobismuth,-23.25,-23.25,-6.09375,-6.09375,17.15625
Beryline,-22.75,-22.75,-5.59375,-5.59375,17.15625
Degassers,-23.125,-23.125,-5.96875,-5.96875,17.15625
Jiveass,-22.875,-22.875,-5.71875,-5.71875,17.15625
Hypocalcemia,-23.25,-23.25,-6.09375,-6.09375,17.15625
Thingut,-23.0,-23.0,-5.84375,-5.84375,17.15625
Vivipary,-22.875,-22.875,-5.71875,-5.71875,17.15625
Puckerers,-23.0,-23.0,-5.84375,-5.84375,17.15625
Flappier,-22.875,-22.875,-5.71875,-5.71875,17.15625
Repins,-23.25,-23.25,-6.09375,-6.09375,17.15625
Bignonias,-22.75,-22.75,-5.59375,-5.59375,17.15625
Clerkless,-23.125,-23.125,-5.96875,-5.96875,17.15625
Chancemen,-23.125,-23.125,-5.96875,-5.96875,17.15625
Cyanoacetic,-22.875,-22.875,-5.71875,-5.71875,17.15625
Chaology,-23.5,-23.5,-6.34375,-6.34375,17.15625
Oustiti,-23.125,-23.125,-5.96875,-5.96875,17.15625
Lactotoxin,-23.125,-23.125,-5.96875,-5.96875,17.15625
Ejidos,-23.25,-23.25,-6.09375,-6.09375,17.15625
Managership,-23.5,-23.5,-6.34375,-6.34375,17.15625
Boggle,-22.625,-22.625,-5.46875,-5.46875,17.15625
Granulosis,-23.25,-23.25,-6.09375,-6.09375,17.15625
Salometry,-23.25,-23.25,-6.09375,-6.09375,17.15625
Mentary,-23.25,-23.25,-6.09375,-6.09375,17.15625
Scissorsbird,-22.75,-22.75,-5.59375,-5.59375,17.15625
Crystallose,-22.875,-22.875,-5.71875,-5.71875,17.15625
Paroxazine,-23.25,-23.25,-6.09375,-6.09375,17.15625
Outrib,-23.125,-23.125,-5.96875,-5.96875,17.15625
Foliates,-22.875,-22.875,-5.71875,-5.71875,17.15625
Pinprick,-22.625,-22.625,-5.46875,-5.46875,17.15625
Bauhinias,-23.125,-23.125,-5.96875,-5.96875,17.15625
Multiracial,-23.125,-23.125,-5.96875,-5.96875,17.15625
Sententia,-23.125,-23.125,-5.96875,-5.96875,17.15625
Plataleinae,-23.0,-23.0,-5.84375,-5.84375,17.15625
Driftbolt,-22.5,-22.5,-5.34375,-5.34375,17.15625
Deterministic,-23.0,-23.0,-5.84375,-5.84375,17.15625
Quinaldyl,-22.75,-22.75,-5.59375,-5.59375,17.15625
Ephorates,-23.125,-23.125,-5.96875,-5.96875,17.15625
Necrologies,-23.0,-23.0,-5.84375,-5.84375,17.15625
Allosaur,-22.625,-22.625,-5.46875,-5.46875,17.15625
Sesquinonal,-22.875,-22.875,-5.71875,-5.71875,17.15625
Dealfish,-23.25,-23.25,-6.09375,-6.09375,17.15625
Tetartocone,-22.875,-22.875,-5.71875,-5.71875,17.15625
Chavibetol,-23.125,-23.125,-5.96875,-5.96875,17.15625
Xenolith,-22.75,-22.75,-5.59375,-5.59375,17.15625
Ionospheric,-23.25,-23.25,-6.09375,-6.09375,17.15625
Opisometer,-23.375,-23.375,-6.21875,-6.21875,17.15625
Marcels,-23.0,-23.0,-5.84375,-5.84375,17.15625
Noontime,-23.25,-23.25,-6.09375,-6.09375,17.15625
Outsaid,-22.875,-22.875,-5.71875,-5.71875,17.15625
Triphibian,-22.75,-22.75,-5.59375,-5.59375,17.15625
Tassets,-23.0,-23.0,-5.84375,-5.84375,17.15625
Rotunda,-23.0,-23.0,-5.84375,-5.84375,17.15625
Fahlunitte,-23.125,-23.125,-5.96875,-5.96875,17.15625
Saeculum,-23.25,-23.25,-6.09375,-6.09375,17.15625
Pelecoid,-22.875,-22.875,-5.71875,-5.71875,17.15625
Peripancreatic,-23.0,-23.0,-5.84375,-5.84375,17.15625
Pataca,-23.25,-23.25,-6.09375,-6.09375,17.15625
Laurionite,-23.0,-23.0,-5.84375,-5.84375,17.15625
Ramsey,-23.0,-23.0,-5.84375,-5.84375,17.15625
Erasers,-22.75,-22.75,-5.59375,-5.59375,17.15625
Paroch,-23.0,-23.0,-5.84375,-5.84375,17.15625
Jibbooms,-22.875,-22.875,-5.71875,-5.71875,17.15625
Looney,-23.0,-23.0,-5.84375,-5.84375,17.15625
Tessera,-22.75,-22.75,-5.625,-5.625,17.125
Polypterid,-22.75,-22.75,-5.625,-5.625,17.125
Nonequestrian,-22.75,-22.75,-5.625,-5.625,17.125
Mycetozoan,-22.625,-22.625,-5.5,-5.5,17.125
Considerance,-22.75,-22.75,-5.625,-5.625,17.125
Precisionism,-23.125,-23.125,-6.0,-6.0,17.125
Capriole,-22.75,-22.75,-5.625,-5.625,17.125
Prechildhood,-22.75,-22.75,-5.625,-5.625,17.125
Batoid,-22.75,-22.75,-5.625,-5.625,17.125
Whalers,-22.625,-22.625,-5.5,-5.5,17.125
Washwomen,-22.625,-22.625,-5.5,-5.5,17.125
Disposit,-22.875,-22.875,-5.75,-5.75,17.125
Phloeoterma,-22.5,-22.5,-5.375,-5.375,17.125
Greggriffin,-22.75,-22.75,-5.625,-5.625,17.125
Bishopbird,-22.75,-22.75,-5.625,-5.625,17.125
Laundryowner,-22.5,-22.5,-5.375,-5.375,17.125
Pinatas,-23.0,-23.0,-5.875,-5.875,17.125
Graphomaniacal,-22.75,-22.75,-5.625,-5.625,17.125
Mosquittoey,-22.75,-22.75,-5.625,-5.625,17.125
Pensionat,-22.625,-22.625,-5.5,-5.5,17.125
Whitestone,-22.625,-22.625,-5.5,-5.5,17.125
Plexiglas,-22.625,-22.625,-5.5,-5.5,17.125
Whaleroad,-22.625,-22.625,-5.5,-5.5,17.125
Pharmacists,-23.125,-23.125,-6.0,-6.0,17.125
Manometries,-22.875,-22.875,-5.75,-5.75,17.125
Weeknight,-22.5,-22.5,-5.375,-5.375,17.125
Encapsulates,-23.0,-23.0,-5.875,-5.875,17.125
Extraocular,-22.625,-22.625,-5.5,-5.5,17.125
Acroceraunian,-22.625,-22.625,-5.5,-5.5,17.125
Litholapaxy,-23.0,-23.0,-5.875,-5.875,17.125
Pseudelminth,-22.75,-22.75,-5.625,-5.625,17.125
Townsman,-23.0,-23.0,-5.875,-5.875,17.125
Wellchosen,-22.75,-22.75,-5.625,-5.625,17.125
Brazen,-22.625,-22.625,-5.5,-5.5,17.125
Illusory,-22.75,-22.75,-5.625,-5.625,17.125
Entomophaga,-22.625,-22.625,-5.5,-5.5,17.125
Licareol,-22.875,-22.875,-5.75,-5.75,17.125
Arcifinious,-22.75,-22.75,-5.625,-5.625,17.125
Essayistic,-22.75,-22.75,-5.625,-5.625,17.125
Steekkannen,-22.625,-22.625,-5.5,-5.5,17.125
Museum,-22.875,-22.875,-5.75,-5.75,17.125
Cryptovalency,-23.125,-23.125,-6.0,-6.0,17.125
Prediabetic,-22.625,-22.625,-5.5,-5.5,17.125
Pulmotracheal,-22.625,-22.625,-5.5,-5.5,17.125
Phleboplasty,-23.125,-23.125,-6.0,-6.0,17.125
Baywoods,-22.625,-22.625,-5.5,-5.5,17.125
Tooths,-22.75,-22.75,-5.625,-5.625,17.125
Funeral,-22.875,-22.875,-5.8125,-5.8125,17.0625
Camisia,-23.125,-23.125,-6.0625,-6.0625,17.0625
Vanillinic,-22.875,-22.875,-5.8125,-5.8125,17.0625
Hitchiest,-22.75,-22.75,-5.6875,-5.6875,17.0625
Taramembe,-23.125,-23.125,-6.0625,-6.0625,17.0625
Tusche,-22.75,-22.75,-5.6875,-5.6875,17.0625
Mythify,-23.125,-23.125,-6.0625,-6.0625,17.0625
Oleomargarin,-22.75,-22.75,-5.6875,-5.6875,17.0625
Metafluidal,-23.125,-23.125,-6.0625,-6.0625,17.0625
Benzazine,-22.875,-22.875,-5.8125,-5.8125,17.0625
Funiform,-23.0,-23.0,-5.9375,-5.9375,17.0625
Alexin,-22.875,-22.875,-5.8125,-5.8125,17.0625
Canephor,-23.0,-23.0,-5.9375,-5.9375,17.0625
Tarweeds,-22.875,-22.875,-5.8125,-5.8125,17.0625
Arthrobranch,-22.875,-22.875,-5.8125,-5.8125,17.0625
Stockist,-23.0,-23.0,-5.9375,-5.9375,17.0625
Shashlik,-23.0,-23.0,-5.9375,-5.9375,17.0625
Infrabuccal,-22.875,-22.875,-5.8125,-5.8125,17.0625
Galactolysis,-23.25,-23.25,-6.1875,-6.1875,17.0625
Overrose,-22.75,-22.75,-5.6875,-5.6875,17.0625
Lefsen,-23.0,-23.0,-5.9375,-5.9375,17.0625
Barbasco,-22.875,-22.875,-5.8125,-5.8125,17.0625
Standpoints,-23.375,-23.375,-6.3125,-6.3125,17.0625
Breenge,-23.0,-23.0,-5.9375,-5.9375,17.0625
Vivandiere,-22.75,-22.75,-5.6875,-5.6875,17.0625
Otopyosis,-23.125,-23.125,-6.0625,-6.0625,17.0625
Quatres,-22.875,-22.875,-5.8125,-5.8125,17.0625
Magnifications,-23.25,-23.25,-6.1875,-6.1875,17.0625
Enstar,-23.0,-23.0,-5.9375,-5.9375,17.0625
Ascesis,-23.125,-23.125,-6.0625,-6.0625,17.0625
Caleches,-23.0,-23.0,-5.9375,-5.9375,17.0625
Floruit,-23.0,-23.0,-5.9375,-5.9375,17.0625
Grillroom,-22.875,-22.875,-5.8125,-5.8125,17.0625
Rattles,-22.875,-22.875,-5.8125,-5.8125,17.0625
Belfry,-22.75,-22.75,-5.6875,-5.6875,17.0625
Rhubarb,-22.75,-22.75,-5.6875,-5.6875,17.0625
Metempirical,-23.125,-23.125,-6.0625,-6.0625,17.0625
Trestlewise,-22.875,-22.875,-5.8125,-5.8125,17.0625
Amylamine,-23.0,-23.0,-5.9375,-5.9375,17.0625
Centrobaric,-23.0,-23.0,-5.9375,-5.9375,17.0625
Xenophobes,-23.5,-23.5,-6.4375,-6.4375,17.0625
Chionanthus,-23.0,-23.0,-5.9375,-5.9375,17.0625
Allose,-22.875,-22.875,-5.8125,-5.8125,17.0625
Barrulee,-22.875,-22.875,-5.8125,-5.8125,17.0625
Markab,-22.875,-22.875,-5.8125,-5.8125,17.0625
Loomfixer,-22.875,-22.875,-5.8125,-5.8125,17.0625
Austroriparian,-23.0,-23.0,-5.9375,-5.9375,17.0625
Camases,-23.0,-23.0,-5.9375,-5.9375,17.0625
Sandwich,-22.875,-22.875,-5.8125,-5.8125,17.0625
Endoconidia,-23.125,-23.125,-6.0625,-6.0625,17.0625
Habitus,-23.25,-23.25,-6.1875,-6.1875,17.0625
Cichorium,-22.875,-22.875,-5.8125,-5.8125,17.0625
Scalpeen,-22.875,-22.875,-5.8125,-5.8125,17.0625
Hyperbranchial,-23.0,-23.0,-5.9375,-5.9375,17.0625
Basigamy,-23.25,-23.25,-6.1875,-6.1875,17.0625
Sleepward,-22.875,-22.875,-5.8125,-5.8125,17.0625
Cobnuts,-22.875,-22.875,-5.8125,-5.8125,17.0625
Spadewise,-23.0,-23.0,-5.9375,-5.9375,17.0625
Agings,-23.0,-23.0,-5.9375,-5.9375,17.0625
Stellas,-22.875,-22.875,-5.8125,-5.8125,17.0625
